   0.0000000000000000        2.1944830630201140E-314   0.0000000000000000     
   9.9999997764825821E-003   1.9999999552965164E-002   9.5406359194601335E-003
   1.9999999552965164E-002   3.9999999105930328E-002   1.9072005342103709E-002
   2.9999999329447746E-002   5.9999998658895493E-002   2.8584850822128131E-002
   3.9999999105930328E-002   7.9999998211860657E-002   3.8069933007148449E-002
   4.9999998882412910E-002   9.9999997764825821E-002   4.7518039663383471E-002
   5.9999998658895493E-002  0.11999999731779099        5.6919994675025176E-002
   6.9999998435378075E-002  0.13999999687075615        6.6266667009202460E-002
   7.9999998211860657E-002  0.15999999642372131        7.5548979637965474E-002
   8.9999997988343239E-002  0.17999999597668648        8.4757918408735991E-002
   9.9999997764825821E-002  0.19999999552965164        9.3884540854692181E-002
  0.10999999754130840       0.21999999508261681       0.10291998493658393     
  0.11999999731779099       0.23999999463558197       0.11185547770750912     
  0.12999999709427357       0.25999999418854713       0.12068234389221692     
  0.13999999687075615       0.27999999374151230       0.12939201437255121     
  0.14999999664723873       0.29999999329447746       0.13797603457069366     
  0.15999999642372131       0.31999999284744263       0.14642607272192781     
  0.16999999620020390       0.33999999240040779       0.15473392802870214     
  0.17999999597668648       0.35999999195337296       0.16289153868784773     
  0.18999999575316906       0.37999999150633812       0.17089098978288247     
  0.19999999552965164       0.39999999105930328       0.17872452103342029     
  0.20999999530613422       0.41999999061226845       0.18638453439380223     
  0.21999999508261681       0.43999999016523361       0.19386360149317283     
  0.22999999485909939       0.45999998971819878       0.20115447090933686     
  0.23999999463558197       0.47999998927116394       0.20825007526886341     
  0.24999999441206455       0.49999998882412910       0.21514353816603499     
  0.25999999418854713       0.51999998837709427       0.22182818089339204     
  0.26999999396502972       0.53999998793005943       0.22829752897677685     
  0.27999999374151230       0.55999998748302460       0.23454531850795765     
  0.28999999351799488       0.57999998703598976       0.24056550226808909     
  0.29999999329447746       0.59999998658895493       0.24635225563546417     
  0.30999999307096004       0.61999998614192009       0.25189998227121685     
  0.31999999284744263       0.63999998569488525       0.25720331957685238     
  0.32999999262392521       0.65999998524785042       0.26225714391771443     
  0.33999999240040779       0.67999998480081558       0.26705657560673790     
  0.34999999217689037       0.69999998435378075       0.27159698364309165     
  0.35999999195337296       0.71999998390674591       0.27587399020058218     
  0.36999999172985554       0.73999998345971107       0.27988347486095733     
  0.37999999150633812       0.75999998301267624       0.28362157858755677     
  0.38999999128282070       0.77999998256564140       0.28708470743502412     
  0.39999999105930328       0.79999998211860657       0.29026953599113403     
  0.40999999083578587       0.81999998167157173       0.29317301054708150     
  0.41999999061226845       0.83999998122453690       0.29579235199291992     
  0.42999999038875103       0.85999998077750206       0.29812505843516190     
  0.43999999016523361       0.87999998033046722       0.30016890753389874     
  0.44999998994171619       0.89999997988343239       0.30192195855714488     
  0.45999998971819878       0.91999997943639755       0.30338255415046161     
  0.46999998949468136       0.93999997898936272       0.30454932182027411     
